new_tid;tid;lat_lon;time;day;poi;type;root_type;rating;weather;label
3;5187;40.9655087500000 -74.0628835833333;630;Wednesday;Four Seasons;Hotel;Travel & Transport;-1.0;Clouds;185
3;5187;40.9653379500000 -74.0628079000000;728;Wednesday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clear;185
3;5187;40.9654169833333 -74.0629196833333;759;Wednesday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
3;5187;40.9653219428021 -74.0628034498054;873;Wednesday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clouds;185
3;5187;40.9646218431031 -74.0678574546435;971;Wednesday;AT&T;Office;Professional & Other Places;-1.0;Clouds;185
3;5187;40.9603189694253 -74.0677369861784;1071;Wednesday;Crowne Plaza Paramus;Hotel;Travel & Transport;-1.0;Clouds;185
3;5187;40.9681100152221 -74.0593871873551;1331;Wednesday;My uncomfortable shitty bed :(;Home (private);Residence;-1.0;Clear;185
3;5187;40.9654169422336 -74.0628837642180;1406;Wednesday;my bed;Strip Club;Nightlife Spot;-1.0;Clear;185
3;5187;40.9653582000000 -74.0628322333333;1406;Wednesday;Isabel's AMAZING Kitchen;Cuban Restaurant;Food;-1.0;Clear;185
3;5187;40.9645718001334 -74.0664339065552;1;Thursday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clear;185
3;5187;40.9653678786740 -74.0628034498054;18;Thursday;Starbucks;Coffee Shop;Food;7.4;Clear;185
3;5187;40.9653310333333 -74.0627049000000;98;Thursday;BPIT Softball BBQ;Restaurant;Food;-1.0;Clear;185
3;5187;40.9680314876872 -74.0636811697517;391;Thursday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clouds;185
3;5187;40.9653219428021 -74.0628034498054;454;Thursday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
3;5187;40.9653550190346 -74.0628321335281;572;Thursday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
3;5187;40.9654169833333 -74.0629196833333;610;Thursday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
3;5187;40.9680314876872 -74.0636811697517;391;Friday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clear;185
3;5187;40.9654169833333 -74.0629196833333;469;Friday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
3;5187;40.9653550190346 -74.0628321335281;503;Friday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
3;5187;40.9654169422336 -74.0628837642180;592;Friday;my bed;Strip Club;Nightlife Spot;-1.0;Clouds;185
3;5187;40.9653287788182 -74.0629239214116;677;Friday;nanas :);American Restaurant;Food;-1.0;Clouds;185
3;5187;40.9655087500000 -74.0628835833333;710;Friday;Four Seasons;Hotel;Travel & Transport;-1.0;Clouds;185
3;5187;40.9653379500000 -74.0628079000000;782;Friday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clouds;185
3;5187;40.9653219428021 -74.0628034498054;827;Friday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clouds;185
3;5187;40.9658102677880 -74.0676060318947;980;Friday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clear;185
3;5187;40.9645718001334 -74.0664339065552;1178;Friday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clear;185
3;5187;40.9483265346466 -74.0697677300490;1211;Friday;Chase Bank;Bank;Shop & Service;7.1;Clear;185
3;5187;40.9489233795369 -74.0697218377730;1231;Friday;US Post Office;Post Office;Professional & Other Places;-1.0;Clear;185
3;5187;40.9529105319849 -74.0725499284692;1239;Friday;Capital One Bank;Bank;Shop & Service;5.9;Clear;185
3;5187;40.9653678786740 -74.0628034498054;1396;Friday;Starbucks;Coffee Shop;Food;7.4;Clear;185
3;5187;40.9680314876872 -74.0636811697517;453;Saturday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clear;185
3;5187;40.9653550190346 -74.0628321335281;538;Saturday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clear;185
3;5187;40.9483265346466 -74.0697677300490;627;Saturday;Chase Bank;Bank;Shop & Service;7.1;Clear;185
3;5187;40.9489233795369 -74.0697218377730;659;Saturday;US Post Office;Post Office;Professional & Other Places;-1.0;Clear;185
3;5187;40.9653379500000 -74.0628079000000;814;Saturday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clear;185
3;5187;40.9653582000000 -74.0628322333333;850;Saturday;Isabel's AMAZING Kitchen;Cuban Restaurant;Food;-1.0;Clear;185
3;5187;40.9658102677880 -74.0676060318947;891;Saturday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clear;185
3;5187;40.9653219428021 -74.0628034498054;943;Saturday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
3;5187;40.9652434530810 -74.0626944516195;1076;Saturday;Four Seasons;Hotel;Travel & Transport;-1.0;Clear;185
3;5187;40.9654169833333 -74.0629196833333;1109;Saturday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clear;185
3;5187;40.9653287788182 -74.0629239214116;1157;Saturday;nanas :);American Restaurant;Food;-1.0;Clear;185
3;5187;40.9654169422336 -74.0628837642180;1198;Saturday;my bed;Strip Club;Nightlife Spot;-1.0;Clear;185
3;5187;40.9677860000000 -74.0736896833333;1320;Saturday;King Pizza;Pizza Place;Food;6.8;Clear;185
3;5187;40.9681100152221 -74.0593871873551;1405;Saturday;My uncomfortable shitty bed :(;Home (private);Residence;-1.0;Clear;185
3;5187;40.9680314876872 -74.0636811697517;450;Sunday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clear;185
3;5187;40.9653550190346 -74.0628321335281;543;Sunday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clear;185
3;5187;40.9653219428021 -74.0628034498054;640;Sunday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
3;5187;40.9652434530810 -74.0626944516195;694;Sunday;Four Seasons;Hotel;Travel & Transport;-1.0;Clear;185
3;5187;40.9483265346466 -74.0697677300490;873;Sunday;Chase Bank;Bank;Shop & Service;7.1;Clear;185
3;5187;40.9677860000000 -74.0736896833333;894;Sunday;King Pizza;Pizza Place;Food;6.8;Clear;185
3;5187;40.9653379500000 -74.0628079000000;928;Sunday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clear;185
4;5188;40.9064201138746 -74.1885337633006;978;Tuesday;St. Bonaventure Church;Church;Professional & Other Places;-1.0;Clouds;185
4;5188;40.9489233795369 -74.0697218377730;1037;Tuesday;US Post Office;Post Office;Professional & Other Places;-1.0;Clouds;185
4;5188;40.9652434530810 -74.0626944516195;1096;Tuesday;Four Seasons;Hotel;Travel & Transport;-1.0;Clouds;185
4;5188;40.9654169833333 -74.0629196833333;1135;Tuesday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clear;185
4;5188;40.9653550190346 -74.0628321335281;1204;Tuesday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clear;185
4;5188;40.9653287788182 -74.0629239214116;1237;Tuesday;nanas :);American Restaurant;Food;-1.0;Clear;185
4;5188;40.9645718001334 -74.0664339065552;1271;Tuesday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clear;185
4;5188;40.9653582000000 -74.0628322333333;1397;Tuesday;Isabel's AMAZING Kitchen;Cuban Restaurant;Food;-1.0;Clouds;185
4;5188;40.9589911496560 -74.0597572137198;35;Wednesday;Bergen County Vocational High School;High School;Professional & Other Places;-1.0;Clouds;185
4;5188;40.9680314876872 -74.0636811697517;361;Thursday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clouds;185
4;5188;40.9653287788182 -74.0629239214116;492;Thursday;nanas :);American Restaurant;Food;-1.0;Clouds;185
4;5188;40.9653550190346 -74.0628321335281;523;Thursday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
4;5188;40.9652434530810 -74.0626944516195;722;Thursday;Four Seasons;Hotel;Travel & Transport;-1.0;Clouds;185
4;5188;40.9653219428021 -74.0628034498054;836;Thursday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clouds;185
4;5188;40.9483265346466 -74.0697677300490;868;Thursday;Chase Bank;Bank;Shop & Service;7.1;Clouds;185
4;5188;40.9481665166667 -74.0684251500000;1067;Thursday;Sunoco;Gas Station;Shop & Service;6.1;Fog;185
4;5188;40.9529105319849 -74.0725499284692;1079;Thursday;Capital One Bank;Bank;Shop & Service;5.9;Fog;185
4;5188;40.9677860000000 -74.0736896833333;1091;Thursday;King Pizza;Pizza Place;Food;6.8;Fog;185
4;5188;40.9654169422336 -74.0628837642180;1200;Thursday;my bed;Strip Club;Nightlife Spot;-1.0;Clouds;185
4;5188;40.9589911496560 -74.0597572137198;6;Friday;Bergen County Vocational High School;High School;Professional & Other Places;-1.0;Clouds;185
4;5188;40.9658102677880 -74.0676060318947;84;Friday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clouds;185
4;5188;40.9681100152221 -74.0593871873551;111;Friday;My uncomfortable shitty bed :(;Home (private);Residence;-1.0;Clouds;185
4;5188;40.9653310333333 -74.0627049000000;276;Friday;BPIT Softball BBQ;Restaurant;Food;-1.0;Clouds;185
4;5188;40.9653287788182 -74.0629239214116;550;Friday;nanas :);American Restaurant;Food;-1.0;Clouds;185
4;5188;40.9653550190346 -74.0628321335281;600;Friday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
4;5188;40.9653379500000 -74.0628079000000;729;Friday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clouds;185
4;5188;40.9654169833333 -74.0629196833333;773;Friday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
4;5188;40.9653219428021 -74.0628034498054;890;Friday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
4;5188;40.9645718001334 -74.0664339065552;971;Friday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clear;185
4;5188;40.8605415905745 -74.0673526338956;1155;Friday;Holiday Inn Hasbrouck Heights-Meadowlands;Hotel;Travel & Transport;5.7;Clear;185
4;5188;40.8604786627495 -74.0673029422760;1193;Friday;Gabriel's Bar and Grille;American Restaurant;Food;5.9;Fog;185
4;5188;40.8617603695726 -74.0662339922107;1223;Friday;Dunkin' Donuts;Donut Shop;Food;6.2;Clear;185
4;5188;40.9681100152221 -74.0593871873551;12;Saturday;My uncomfortable shitty bed :(;Home (private);Residence;-1.0;Clear;185
4;5188;40.9680314876872 -74.0636811697517;365;Saturday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clouds;185
4;5188;40.9653550190346 -74.0628321335281;451;Saturday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
4;5188;40.9328062550792 -74.0711545944214;469;Saturday;Starbucks;Coffee Shop;Food;7.7;Clouds;185
4;5188;40.8518509915004 -74.0439056697571;596;Saturday;Wells Fargo;Bank;Shop & Service;6.4;Clouds;185
4;5188;40.8524240000000 -74.0553510000000;616;Saturday;Aviation Hall Of Fame & Museum Of New Jersey;Museum;Arts & Entertainment;-1.0;Clouds;185
4;5188;40.8540470521299 -74.0545710418618;690;Saturday;Signature Flight Support East;Airport Terminal;Travel & Transport;-1.0;Clouds;185
4;5188;40.8567500500821 -74.0505981445312;790;Saturday;Teterboro Chrysler Plymouth Jeep Eagle;Automotive Shop;Shop & Service;7.7;Clouds;185
4;5188;40.8570976257324 -74.0556640625000;863;Saturday;Beirut Duty Free;Gift Shop;Shop & Service;-1.0;Clouds;185
4;5188;40.8561170982589 -74.0500187873840;926;Saturday;Dunkin' Donuts;Donut Shop;Food;7.3;Fog;185
4;5188;40.8691765879671 -74.0489487041541;972;Saturday;Law Offices Of Barbara DeMar;Meeting Room;Professional & Other Places;-1.0;Fog;185
4;5188;40.9653379500000 -74.0628079000000;1024;Saturday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Fog;185
4;5188;40.9658102677880 -74.0676060318947;789;Sunday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clouds;185
4;5188;40.9653379500000 -74.0628079000000;853;Sunday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clouds;185
4;5188;40.9483265346466 -74.0697677300490;1024;Sunday;Chase Bank;Bank;Shop & Service;7.1;Clear;185
4;5188;40.9677860000000 -74.0736896833333;1038;Sunday;King Pizza;Pizza Place;Food;6.8;Clear;185
4;5188;40.9678387000000 -74.0737821666667;1056;Sunday;Paramus Pharmacy Inc.;Pharmacy;Shop & Service;-1.0;Clear;185
4;5188;40.9589911496560 -74.0597572137198;1252;Sunday;Bergen County Vocational High School;High School;Professional & Other Places;-1.0;Clear;185
4;5188;40.9681100152221 -74.0593871873551;1294;Sunday;My uncomfortable shitty bed :(;Home (private);Residence;-1.0;Clear;185
4;5188;40.9654169422336 -74.0628837642180;1326;Sunday;my bed;Strip Club;Nightlife Spot;-1.0;Clear;185
5;5189;40.9645718001334 -74.0664339065552;0;Monday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clear;185
5;5189;40.9654169422336 -74.0628837642180;36;Monday;my bed;Strip Club;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653310333333 -74.0627049000000;36;Monday;BPIT Softball BBQ;Restaurant;Food;-1.0;Clear;185
5;5189;40.9653582000000 -74.0628322333333;80;Monday;Isabel's AMAZING Kitchen;Cuban Restaurant;Food;-1.0;Clear;185
5;5189;40.9646218431031 -74.0678574546435;112;Monday;AT&T;Office;Professional & Other Places;-1.0;Clear;185
5;5189;40.9603189694253 -74.0677369861784;158;Monday;Crowne Plaza Paramus;Hotel;Travel & Transport;-1.0;Clear;185
5;5189;40.9681100152221 -74.0593871873551;158;Monday;My Baby House;Home (private);Residence;-1.0;Clear;185
5;5189;40.9680314876872 -74.0636811697517;506;Monday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clouds;185
5;5189;40.9653287788182 -74.0629239214116;559;Monday;nanas :);American Restaurant;Food;-1.0;Clouds;185
5;5189;40.9653550190346 -74.0628321335281;594;Monday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
5;5189;40.9654169422336 -74.0628837642180;648;Monday;my bed;Strip Club;Nightlife Spot;-1.0;Clouds;185
5;5189;40.9646905973894 -74.0617765696701;648;Monday;Four Seasons;Hotel;Travel & Transport;-1.0;Clouds;185
5;5189;40.9654169833333 -74.0629196833333;703;Monday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
5;5189;40.9653379500000 -74.0628079000000;887;Monday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clouds;185
5;5189;40.9257108300000 -74.0990589333333;934;Monday;ZAP Lube;Automotive Shop;Shop & Service;6.0;Clouds;185
5;5189;40.9483265346466 -74.0697677300490;972;Monday;Chase Bank;Bank;Shop & Service;7.1;Clouds;185
5;5189;40.9489233795369 -74.0697218377730;982;Monday;US Post Office;Post Office;Professional & Other Places;-1.0;Clouds;185
5;5189;40.9653550190346 -74.0628321335281;461;Tuesday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clouds;185
5;5189;40.9654169833333 -74.0629196833333;572;Tuesday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
5;5189;40.9677860000000 -74.0736896833333;587;Tuesday;King Pizza;Pizza Place;Food;6.8;Clouds;185
5;5189;40.9678387000000 -74.0737821666667;901;Tuesday;Paramus Pharmacy Inc.;Pharmacy;Shop & Service;-1.0;Clouds;185
5;5189;40.9653219428021 -74.0628034498054;1006;Tuesday;YJCC;Music Venue;Arts & Entertainment;-1.0;Rain;185
5;5189;40.9646218431031 -74.0678574546435;1057;Tuesday;AT&T;Office;Professional & Other Places;-1.0;Clouds;185
5;5189;40.9654169422336 -74.0628837642180;1170;Tuesday;my bed;Strip Club;Nightlife Spot;-1.0;Clouds;185
5;5189;40.9653379500000 -74.0628079000000;1204;Tuesday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clouds;185
5;5189;40.9658102677880 -74.0676060318947;1306;Tuesday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clouds;185
5;5189;40.9653287788182 -74.0629239214116;1399;Tuesday;nanas :);American Restaurant;Food;-1.0;Clouds;185
5;5189;40.9645718001334 -74.0664339065552;1430;Tuesday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clouds;185
5;5189;40.9653582000000 -74.0628322333333;26;Wednesday;Isabel's AMAZING Kitchen;Cuban Restaurant;Food;-1.0;Clouds;185
5;5189;40.9680314876872 -74.0636811697517;448;Wednesday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Rain;185
5;5189;40.9653287788182 -74.0629239214116;496;Wednesday;nanas :);American Restaurant;Food;-1.0;Rain;185
5;5189;40.9654169422336 -74.0628837642180;556;Wednesday;my bed;Strip Club;Nightlife Spot;-1.0;Rain;185
5;5189;40.9654169833333 -74.0629196833333;603;Wednesday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
5;5189;40.9646218431031 -74.0678574546435;655;Wednesday;AT&T;Office;Professional & Other Places;-1.0;Clouds;185
5;5189;40.9616053934215 -74.0600096343911;1086;Wednesday;Mariner's Bank;Bank;Shop & Service;-1.0;Clouds;185
5;5189;40.9041560726231 -74.0622871420537;1131;Wednesday;Oak Ale House Restaurant;Sports Bar;Nightlife Spot;6.4;Fog;185
5;5189;40.9054676166667 -74.0643040000000;1165;Wednesday;Moon Doggie Coffee Roasters;Cafe;Food;6.1;Clouds;185
5;5189;40.9653379500000 -74.0628079000000;1006;Thursday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clouds;185
5;5189;40.9646905973894 -74.0617765696701;1057;Thursday;Four Seasons;Hotel;Travel & Transport;-1.0;Clouds;185
5;5189;40.9653219428021 -74.0628034498054;1134;Thursday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
5;5189;40.9654169833333 -74.0629196833333;1179;Thursday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clouds;185
5;5189;40.9653287788182 -74.0629239214116;1297;Thursday;nanas :);American Restaurant;Food;-1.0;Clear;185
5;5189;40.9680314876872 -74.0636811697517;347;Friday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653287788182 -74.0629239214116;514;Friday;nanas :);American Restaurant;Food;-1.0;Clear;185
5;5189;40.9653550190346 -74.0628321335281;553;Friday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clear;185
5;5189;40.9654169422336 -74.0628837642180;598;Friday;my bed;Strip Club;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653219428021 -74.0628034498054;762;Friday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clouds;185
5;5189;40.9653379500000 -74.0628079000000;1017;Friday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clear;185
5;5189;40.9646905973894 -74.0617765696701;1057;Friday;Four Seasons;Hotel;Travel & Transport;-1.0;Clear;185
5;5189;40.9654169833333 -74.0629196833333;1120;Friday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clear;185
5;5189;40.9681100152221 -74.0593871873551;1434;Friday;My uncomfortable shitty bed :(;Home (private);Residence;-1.0;Clear;185
5;5189;40.9680314876872 -74.0636811697517;398;Saturday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653550190346 -74.0628321335281;540;Saturday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clear;185
5;5189;40.9653287788182 -74.0629239214116;590;Saturday;nanas :);American Restaurant;Food;-1.0;Clear;185
5;5189;40.9654169422336 -74.0628837642180;629;Saturday;my bed;Strip Club;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653708323671 -74.0628149232950;895;Saturday;Four Seasons;Hotel;Travel & Transport;-1.0;Clear;185
5;5189;40.9653219428021 -74.0628034498054;954;Saturday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
5;5189;40.9653379500000 -74.0628079000000;990;Saturday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clear;185
5;5189;40.9646218431031 -74.0678574546435;1124;Saturday;AT&T;Office;Professional & Other Places;-1.0;Clear;185
5;5189;40.9658102677880 -74.0676060318947;1165;Saturday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clear;185
5;5189;40.9653582000000 -74.0628322333333;1438;Saturday;Isabel's AMAZING Kitchen;Cuban Restaurant;Food;-1.0;Clear;185
5;5189;40.9645718001334 -74.0664339065552;31;Sunday;Garden State Parkway Park & Ride;Bus Line;Travel & Transport;-1.0;Clear;185
5;5189;40.9603189694253 -74.0677369861784;36;Sunday;Crowne Plaza Paramus;Hotel;Travel & Transport;-1.0;Clear;185
5;5189;40.9680314876872 -74.0636811697517;501;Sunday;The Bush Hideout;Speakeasy;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653550190346 -74.0628321335281;681;Sunday;The Bush Hot Tub :);Pool;Outdoors & Recreation;-1.0;Clear;185
5;5189;40.9654169833333 -74.0629196833333;792;Sunday;Gardner Field;Park;Outdoors & Recreation;-1.0;Clear;185
5;5189;40.9653219428021 -74.0628034498054;823;Sunday;YJCC;Music Venue;Arts & Entertainment;-1.0;Clear;185
5;5189;40.9653287788182 -74.0629239214116;862;Sunday;nanas :);American Restaurant;Food;-1.0;Clear;185
5;5189;40.9646218431031 -74.0678574546435;933;Sunday;AT&T;Office;Professional & Other Places;-1.0;Clouds;185
5;5189;40.9658102677880 -74.0676060318947;1055;Sunday;Parkway Elementary School;Elementary School;Professional & Other Places;-1.0;Clear;185
5;5189;40.9653379500000 -74.0628079000000;1141;Sunday;The Hang Out;Other Nightlife;Nightlife Spot;-1.0;Clear;185
5;5189;40.9653708323671 -74.0628149232950;1174;Sunday;Four Seasons;Hotel;Travel & Transport;-1.0;Clear;185
